"folio_recepcion","descripcion","fecha_publicacion"
"2023232355",FALTA COTIZ. SALUD,2023-05-16 08:29:25.337
"2023231945",FALTA COTIZ. SALUD,2023-05-16 08:28:51.837
"2023231945",RENTA = TOPE,2023-05-16 08:28:51.837
"2023231905",FALTA COTIZ. SALUD,2023-05-16 08:28:33.201
"2023231834",FALTA COTIZ. SALUD,2023-05-16 08:27:48.640
"2023231827",COTIZ < LIQ DE SUELDO,2023-05-16 08:27:29.466
"2023231827",FALTA COTIZ. SALUD,2023-05-16 08:27:29.466
"2023231646",FALTA COTIZ. SALUD,2023-05-16 08:27:01.037
"2023231577",FALTA COTIZ. SALUD,2023-05-16 08:26:11.213
"2023231569",FALTA COTIZ. SALUD,2023-05-16 08:25:57.121
"2023231536",FALTA COTIZ. SALUD,2023-05-16 08:25:21.923
"2023231348",FALTA COTIZ. SALUD,2023-05-16 08:24:07.052
"2023231348",COTIZ < LIQ DE SUELDO,2023-05-16 08:24:07.052
"2023231312",FALTA COTIZ. SALUD,2023-05-16 08:23:55.787
"2023231218",FALTA COTIZ. SALUD,2023-05-16 08:23:26.955
"2023231166",FALTA COTIZ. SALUD,2023-05-16 08:23:02.211
"2023231138",FALTA COTIZ. SALUD,2023-05-16 08:22:24.711
"2023231133",FALTA COTIZ. SALUD,2023-05-16 08:22:18.807
"2023231105",COTIZ < LIQ DE SUELDO,2023-05-16 08:21:26.137
"2023231105",FALTA COTIZ. SALUD,2023-05-16 08:21:26.137
"2023231078",FALTA COTIZ. SALUD,2023-05-16 08:20:58.485
"2023208970",FALTA COTIZ. SALUD,2023-05-16 08:20:13.394
"2023208970",FALTA COTIZ. SALUD,2023-05-16 08:20:13.394
"2023208904",FALTA COTIZ. SALUD,2023-05-16 08:19:45.671
"2023208903",FALTA COTIZ. SALUD,2023-05-16 08:19:36.486
"2023208903",FALTA COTIZ. SALUD,2023-05-16 08:19:36.486
"2023208894",NO HAY IMAGENES PARA DESCARGAR,2023-05-16 08:19:21.047
"2023208894",NO HAY IMAGENES PARA DESCARGAR,2023-05-16 08:19:21.047
"2023208781",FALTA COTIZ. SALUD,2023-05-16 08:19:04.924
"2023208781",FALTA COTIZ. SALUD,2023-05-16 08:19:04.924
"2023208742",FALTA COTIZ. SALUD,2023-05-16 08:19:00.672
"2023208742",FALTA COTIZ. SALUD,2023-05-16 08:19:00.672
"2023208601",FALTA COTIZ. SALUD,2023-05-16 08:18:54.566
"2023208601",FALTA COTIZ. SALUD,2023-05-16 08:18:54.566
"2023208593",RENTA = TOPE,2023-05-16 08:18:45.143
"2023208553",COTIZ < LIQ DE SUELDO,2023-05-16 08:18:29.077
"2023208553",FALTA COTIZ. SALUD,2023-05-16 08:18:29.077
"2023208426",FALTA COTIZ. SALUD,2023-05-16 08:17:52.346
"2023208426",FALTA COTIZ. SALUD,2023-05-16 08:17:52.346
"2023208397",FALTA COTIZ. SALUD,2023-05-16 08:17:32.574
"2023208235",COTIZ < LIQ DE SUELDO,2023-05-16 08:17:12.213
"2023208135",COTIZ < LIQ DE SUELDO,2023-05-16 08:16:49.415
"2023208135",COTIZ < LIQ DE SUELDO,2023-05-16 08:16:49.415
"2023208132",FALTA COTIZ. SALUD,2023-05-16 08:16:43.240
"2023208132",FALTA COTIZ. SALUD,2023-05-16 08:16:43.240
"2023208132",RENTA = TOPE,2023-05-16 08:16:43.240
"2023208105",FALTA COTIZ. SALUD,2023-05-16 08:16:34.565
"2023208105",FALTA COTIZ. SALUD,2023-05-16 08:16:34.565
"2023208047",FALTA COTIZ. SALUD,2023-05-16 08:16:28.119
"2023208047",FALTA COTIZ. SALUD,2023-05-16 08:16:28.119
"2023208029",FALTA COTIZ. SALUD,2023-05-16 08:16:19.626
"2023208029",RENTA = TOPE,2023-05-16 08:16:19.626
"2023208029",FALTA COTIZ. SALUD,2023-05-16 08:16:19.626
"2023208021",FALTA COTIZ. SALUD,2023-05-16 08:16:08.612
"2023208021",FALTA COTIZ. SALUD,2023-05-16 08:16:08.612
"2023208006",FALTA COTIZ. SALUD,2023-05-16 08:16:01.651
"2023208006",FALTA COTIZ. SALUD,2023-05-16 08:16:01.651
"2023002022",FALTA COTIZ. SALUD,2023-05-16 08:15:29.694
"2023248455",FALTA COTIZ. SALUD,2023-05-15 23:34:59.342
"2023248435",FALTA COTIZ. SALUD,2023-05-15 23:34:41.166
"2023248429",FALTA COTIZ. SALUD,2023-05-15 23:34:36.236
"2023248404",FALTA COTIZ. SALUD,2023-05-15 23:34:18.850
"2023248392",RENTA = TOPE,2023-05-15 23:34:04.683
"2023248374",FALTA COTIZ. SALUD,2023-05-15 23:33:57.405
"2023248318",FALTA COTIZ. SALUD,2023-05-15 23:33:41.499
"2023248317",FALTA COTIZ. SALUD,2023-05-15 23:33:34.750
"2023248310",COTIZ < LIQ DE SUELDO,2023-05-15 23:33:30.223
"2023248310",RENTA = TOPE,2023-05-15 23:33:30.223
"2023248306",FALTA COTIZ. SALUD,2023-05-15 23:33:11.350
"2023248284",FALTA COTIZ. SALUD,2023-05-15 23:32:55.438
"2023248141",FALTA COTIZ. SALUD,2023-05-15 23:31:59.184
"2023248132",COTIZ < LIQ DE SUELDO,2023-05-15 23:31:52.402
"2023248132",FALTA COTIZ. SALUD,2023-05-15 23:31:52.402
"2023248127",FALTA COTIZ. SALUD,2023-05-15 23:31:45.298
"2023248106",FALTA COTIZ. SALUD,2023-05-15 23:31:00.198
"2023248060",RENTA = TOPE,2023-05-15 23:30:31.164
"2023243996",FALTA COTIZ. SALUD,2023-05-15 23:29:37.654
"2023243987",FALTA COTIZ. SALUD,2023-05-15 23:29:16.157
"2023243986",FALTA COTIZ. SALUD,2023-05-15 23:29:08.610
"2023243964",FALTA COTIZ. SALUD,2023-05-15 23:28:56.171
"2023243955",FALTA COTIZ. SALUD,2023-05-15 23:28:51.424
"2023243856",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 23:28:16.813
"2023243803",FALTA COTIZ. SALUD,2023-05-15 23:28:09.601
"2023242802",COTIZ < LIQ DE SUELDO,2023-05-15 23:27:16.713
"2023237892",FALTA COTIZ. SALUD,2023-05-15 23:26:39.274
"2023237882",FALTA COTIZ. SALUD,2023-05-15 23:26:05.422
"2023237855",FALTA COTIZ. SALUD,2023-05-15 23:25:50.276
"2023237853",FALTA COTIZ. SALUD,2023-05-15 23:25:29.991
"2023237839",RENTA = TOPE,2023-05-15 23:25:07.304
"2023237839",FALTA COTIZ. SALUD,2023-05-15 23:25:07.304
"2023237834",FALTA COTIZ. SALUD,2023-05-15 23:25:00.296
"2023237779",FALTA COTIZ. SALUD,2023-05-15 23:23:36.524
"2023237681",FALTA COTIZ. SALUD,2023-05-15 23:23:09.714
"2023237672",FALTA COTIZ. SALUD,2023-05-15 23:23:01.949
"2023237671",FALTA COTIZ. SALUD,2023-05-15 23:22:55.902
"2023237660",COTIZ < LIQ DE SUELDO,2023-05-15 23:22:40.539
"2023237654",FALTA COTIZ. SALUD,2023-05-15 23:22:35.892
"2023237642",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 23:22:28.817
"2023237629",FALTA COTIZ. SALUD,2023-05-15 23:22:15.252
"2023237629",RENTA = TOPE,2023-05-15 23:22:15.252
"2023237615",FALTA COTIZ. SALUD,2023-05-15 23:21:50.984
"2023237611",FALTA COTIZ. SALUD,2023-05-15 23:21:46.751
"2023237610",FALTA COTIZ. SALUD,2023-05-15 23:21:40.693
"2023237608",FALTA COTIZ. SALUD,2023-05-15 23:21:39.434
"2023237604",FALTA COTIZ. SALUD,2023-05-15 23:21:29.072
"2023237577",FALTA COTIZ. SALUD,2023-05-15 23:21:04.308
"2023237577",RENTA = TOPE,2023-05-15 23:21:04.308
"2023237572",FALTA COTIZ. SALUD,2023-05-15 23:20:56.275
"2023237528",FALTA COTIZ. SALUD,2023-05-15 23:20:21.183
"2023237499",FALTA COTIZ. SALUD,2023-05-15 23:19:56.429
"2023237483",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 23:19:25.416
"2023237481",FALTA COTIZ. SALUD,2023-05-15 23:19:24.179
"2023237079",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 23:19:13.055
"2023234140",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 23:19:11.846
"2023233893",FALTA COTIZ. SALUD,2023-05-15 23:18:44.879
"2023233868",FALTA COTIZ. SALUD,2023-05-15 23:18:31.904
"2023233865",FALTA COTIZ. SALUD,2023-05-15 23:18:25.195
"2023233858",FALTA COTIZ. SALUD,2023-05-15 23:18:18.372
"2023233825",FALTA COTIZ. SALUD,2023-05-15 23:17:50.068
"2023233660",FALTA COTIZ. SALUD,2023-05-15 23:17:45.676
"2023233639",FALTA COTIZ. SALUD,2023-05-15 23:17:26.722
"2023233633",FALTA COTIZ. SALUD,2023-05-15 23:17:21.300
"2023233630",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 23:17:11.394
"2023233628",COTIZ < LIQ DE SUELDO,2023-05-15 23:17:10.207
"2023233595",FALTA COTIZ. SALUD,2023-05-15 23:16:58.571
"2023233589",FALTA COTIZ. SALUD,2023-05-15 23:16:50.291
"2023233563",FALTA COTIZ. SALUD,2023-05-15 23:16:44.848
"2023233552",FALTA COTIZ. SALUD,2023-05-15 23:16:32.874
"2023233546",FALTA COTIZ. SALUD,2023-05-15 23:16:25.649
"2023233540",FALTA COTIZ. SALUD,2023-05-15 23:16:21.143
"2023233540",COTIZ < LIQ DE SUELDO,2023-05-15 23:16:21.143
"2023233535",FALTA COTIZ. SALUD,2023-05-15 23:16:13.069
"2023151020",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 23:15:31.333
"2023101010",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 23:15:27.578
"2023248393",FALTA COTIZ. SALUD,2023-05-15 22:37:15.541
"2023248387",COTIZ < LIQ DE SUELDO,2023-05-15 22:37:08.839
"2023248375",FALTA COTIZ. SALUD,2023-05-15 22:37:02.764
"2023248333",FALTA COTIZ. SALUD,2023-05-15 22:36:53.428
"2023248319",FALTA COTIZ. SALUD,2023-05-15 22:36:48.825
"2023248304",FALTA COTIZ. SALUD,2023-05-15 22:36:41.396
"2023248138",FALTA COTIZ. SALUD,2023-05-15 22:36:06.047
"2023248115",FALTA COTIZ. SALUD,2023-05-15 22:35:53.877
"2023248095",FALTA COTIZ. SALUD,2023-05-15 22:35:47.944
"2023248086",FALTA COTIZ. SALUD,2023-05-15 22:35:38.516
"2023248077",FALTA COTIZ. SALUD,2023-05-15 22:35:33.951
"2023248044",FALTA COTIZ. SALUD,2023-05-15 22:35:27.933
"2023248023",FALTA COTIZ. SALUD,2023-05-15 22:35:13.584
"2023243876",FALTA COTIZ. SALUD,2023-05-15 22:34:46.375
"2023243871",RENTA = TOPE,2023-05-15 22:34:39.670
"2023243871",FALTA COTIZ. SALUD,2023-05-15 22:34:39.670
"2023243791",FALTA COTIZ. SALUD,2023-05-15 22:34:02.977
"2023243786",FALTA COTIZ. SALUD,2023-05-15 22:33:56.516
"2023243781",FALTA COTIZ. SALUD,2023-05-15 22:33:52.063
"2023243765",FALTA COTIZ. SALUD,2023-05-15 22:33:46.313
"2023243332",FALTA COTIZ. SALUD,2023-05-15 22:33:29.730
"2023243318",FALTA COTIZ. SALUD,2023-05-15 22:33:23.353
"2023243266",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 22:33:11.579
"2023243162",FALTA COTIZ. SALUD,2023-05-15 22:33:04.489
"2023243162",FALTA COTIZ. SALUD,2023-05-15 22:33:04.489
"2023243014",FALTA COTIZ. SALUD,2023-05-15 22:32:13.033
"2023243014",FALTA COTIZ. SALUD,2023-05-15 22:32:13.033
"2023242932",FALTA COTIZ. SALUD,2023-05-15 22:32:02.068
"2023242932",RENTA = TOPE,2023-05-15 22:32:02.068
"2023242895",FALTA COTIZ. SALUD,2023-05-15 22:31:41.148
"2023242895",FALTA COTIZ. SALUD,2023-05-15 22:31:41.148
"2023242825",FALTA COTIZ. SALUD,2023-05-15 22:31:18.978
"2023242825",FALTA COTIZ. SALUD,2023-05-15 22:31:18.978
"2023242819",COTIZ < LIQ DE SUELDO,2023-05-15 22:31:12.205
"2023242809",FALTA COTIZ. SALUD,2023-05-15 22:30:58.283
"2023242809",FALTA COTIZ. SALUD,2023-05-15 22:30:58.283
"2023242800",FALTA COTIZ. SALUD,2023-05-15 22:30:53.220
"2023242800",FALTA COTIZ. SALUD,2023-05-15 22:30:53.220
"2023242745",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 22:30:44.168
"2023242745",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 22:30:44.168
"2023242726",FALTA COTIZ. SALUD,2023-05-15 22:30:42.870
"2023242726",FALTA COTIZ. SALUD,2023-05-15 22:30:42.870
"2023242710",FALTA COTIZ. SALUD,2023-05-15 22:30:35.410
"2023242710",FALTA COTIZ. SALUD,2023-05-15 22:30:35.410
"2023242689",FALTA COTIZ. SALUD,2023-05-15 22:30:16.376
"2023242689",FALTA COTIZ. SALUD,2023-05-15 22:30:16.376
"2023242686",FALTA COTIZ. SALUD,2023-05-15 22:30:10.076
"2023242658",FALTA COTIZ. SALUD,2023-05-15 22:29:47.454
"2023242658",FALTA COTIZ. SALUD,2023-05-15 22:29:47.454
"2023242549",FALTA COTIZ. SALUD,2023-05-15 22:29:22.432
"2023242549",FALTA COTIZ. SALUD,2023-05-15 22:29:22.432
"2023242479",FALTA COTIZ. SALUD,2023-05-15 22:28:56.422
"2023242479",FECHA CONTRATO TRABAJO EQ FECHA AFILIACION ENTIDAD PREVISIONAL,2023-05-15 22:28:56.422
"2023242479",FECHA CONTRATO TRABAJO EQ FECHA AFILIACION ENTIDAD PREVISIONAL,2023-05-15 22:28:56.422
"2023242479",FALTA COTIZ. SALUD,2023-05-15 22:28:56.422
"2023242477",COTIZ < LIQ DE SUELDO,2023-05-15 22:28:43.781
"2023242475",FALTA COTIZ. SALUD,2023-05-15 22:28:37.202
"2023242475",FALTA COTIZ. SALUD,2023-05-15 22:28:37.202
"2023242467",FALTA COTIZ. SALUD,2023-05-15 22:28:21.546
"2023242465",FALTA COTIZ. SALUD,2023-05-15 22:28:14.507
"2023242465",FALTA COTIZ. SALUD,2023-05-15 22:28:14.507
"2023242462",FALTA COTIZ. SALUD,2023-05-15 22:28:06.451
"2023242462",FALTA COTIZ. SALUD,2023-05-15 22:28:06.451
"2023242453",COTIZ < LIQ DE SUELDO,2023-05-15 22:27:54.903
"2023242453",COTIZ < LIQ DE SUELDO,2023-05-15 22:27:54.903
"2023242449",FALTA COTIZ. SALUD,2023-05-15 22:27:46.705
"2023242449",FALTA COTIZ. SALUD,2023-05-15 22:27:46.705
"2023242416",FALTA COTIZ. SALUD,2023-05-15 22:27:37.441
"2023242416",FALTA COTIZ. SALUD,2023-05-15 22:27:37.441
"2023242335",FALTA COTIZ. SALUD,2023-05-15 22:27:18.713
"2023242335",FALTA COTIZ. SALUD,2023-05-15 22:27:18.713
"2023242001",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 22:26:42.667
"2023242001",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 22:26:42.667
"2023238648",FALTA COTIZ. SALUD,2023-05-15 22:26:41.340
"2023238648",FALTA COTIZ. SALUD,2023-05-15 22:26:41.340
"2023237874",FALTA COTIZ. SALUD,2023-05-15 22:26:09.465
"2023237590",FALTA COTIZ. SALUD,2023-05-15 22:25:00.459
"2023237590",FECHA CONTRATO TRABAJO EQ FECHA AFILIACION ENTIDAD PREVISIONAL,2023-05-15 22:25:00.459
"2023237476",FALTA COTIZ. SALUD,2023-05-15 22:24:25.505
"2023233942",COTIZ < LIQ DE SUELDO,2023-05-15 22:23:28.811
"2023233920",FALTA COTIZ. SALUD,2023-05-15 22:23:17.827
"2023233894",RENTA = TOPE,2023-05-15 22:23:08.845
"2023233829",FALTA COTIZ. SALUD,2023-05-15 22:22:49.108
"2023233620",FALTA COTIZ. SALUD,2023-05-15 22:22:22.360
"2023233539",FALTA COTIZ. SALUD,2023-05-15 22:22:11.126
"2023231986",FALTA COTIZ. SALUD,2023-05-15 22:21:09.066
"2023231307",FALTA COTIZ. SALUD,2023-05-15 22:20:26.567
"2023208945",FALTA COTIZ. SALUD,2023-05-15 22:19:33.415
"2023208945",FALTA COTIZ. SALUD,2023-05-15 22:19:33.415
"2023208935",FALTA COTIZ. SALUD,2023-05-15 22:19:20.282
"2023208748",FALTA COTIZ. SALUD,2023-05-15 22:18:46.151
"2023208748",FALTA COTIZ. SALUD,2023-05-15 22:18:46.151
"2023208731",FALTA COTIZ. SALUD,2023-05-15 22:18:40.586
"2023208731",FALTA COTIZ. SALUD,2023-05-15 22:18:40.586
"2023208581",FALTA COTIZ. SALUD,2023-05-15 22:18:18.756
"2023208580",FECHA CONTRATO TRABAJO EQ FECHA AFILIACION ENTIDAD PREVISIONAL,2023-05-15 22:18:12.131
"2023208576",COTIZ < LIQ DE SUELDO,2023-05-15 22:17:54.377
"2023208576",RENTA = TOPE,2023-05-15 22:17:54.377
"2023208557",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 22:17:31.889
"2023208557",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 22:17:31.889
"2023208552",FALTA COTIZ. SALUD,2023-05-15 22:17:30.477
"2023208552",COTIZ < LIQ DE SUELDO,2023-05-15 22:17:30.477
"2023208552",FALTA COTIZ. SALUD,2023-05-15 22:17:30.477
"2023208538",FALTA COTIZ. SALUD,2023-05-15 22:17:23.619
"2023208538",FALTA COTIZ. SALUD,2023-05-15 22:17:23.619
"2023208522",FALTA COTIZ. SALUD,2023-05-15 22:17:16.924
"2023208522",FALTA COTIZ. SALUD,2023-05-15 22:17:16.924
"2023208508",RENTA = TOPE,2023-05-15 22:17:04.790
"2023208508",COTIZ < LIQ DE SUELDO,2023-05-15 22:17:04.790
"2023208499",FALTA COTIZ. SALUD,2023-05-15 22:16:42.616
"2023208499",FALTA COTIZ. SALUD,2023-05-15 22:16:42.616
"2023208387",FALTA COTIZ. SALUD,2023-05-15 22:16:12.105
"2023208387",FALTA COTIZ. SALUD,2023-05-15 22:16:12.105
"2023182167",FALTA COTIZ. SALUD,2023-05-15 22:15:59.214
"2023243601",FALTA COTIZ. SALUD,2023-05-15 21:27:30.435
"2023243141",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 21:27:24.146
"2023243141",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 21:27:24.146
"2023243114",FALTA COTIZ. SALUD,2023-05-15 21:27:22.900
"2023243114",FALTA COTIZ. SALUD,2023-05-15 21:27:22.900
"2023243002",FALTA COTIZ. SALUD,2023-05-15 21:26:56.390
"2023243002",FALTA COTIZ. SALUD,2023-05-15 21:26:56.390
"2023242996",FALTA COTIZ. SALUD,2023-05-15 21:26:38.540
"2023242996",FALTA COTIZ. SALUD,2023-05-15 21:26:38.540
"2023242906",FALTA COTIZ. SALUD,2023-05-15 21:26:18.953
"2023242906",FALTA COTIZ. SALUD,2023-05-15 21:26:18.953
"2023242900",FALTA COTIZ. SALUD,2023-05-15 21:26:10.379
"2023242900",FALTA COTIZ. SALUD,2023-05-15 21:26:10.379
"2023242748",COTIZ < LIQ DE SUELDO,2023-05-15 21:25:57.079
"2023242741",FALTA COTIZ. SALUD,2023-05-15 21:25:42.888
"2023242741",FALTA COTIZ. SALUD,2023-05-15 21:25:42.888
"2023242722",COTIZ < LIQ DE SUELDO,2023-05-15 21:25:21.413
"2023242720",FALTA COTIZ. SALUD,2023-05-15 21:25:16.958
"2023242720",FALTA COTIZ. SALUD,2023-05-15 21:25:16.958
"2023242660",FALTA COTIZ. SALUD,2023-05-15 21:24:50.453
"2023242660",FALTA COTIZ. SALUD,2023-05-15 21:24:50.453
"2023242566",COTIZ < LIQ DE SUELDO,2023-05-15 21:24:09.193
"2023242564",FALTA COTIZ. SALUD,2023-05-15 21:24:02.097
"2023242564",FALTA COTIZ. SALUD,2023-05-15 21:24:02.097
"2023242561",FALTA COTIZ. SALUD,2023-05-15 21:23:54.396
"2023242515",FALTA COTIZ. SALUD,2023-05-15 21:23:41.765
"2023242515",FALTA COTIZ. SALUD,2023-05-15 21:23:41.765
"2023242305",FALTA COTIZ. SALUD,2023-05-15 21:22:40.151
"2023242305",FALTA COTIZ. SALUD,2023-05-15 21:22:40.151
"2023242302",FALTA COTIZ. SALUD,2023-05-15 21:22:32.203
"2023242302",FALTA COTIZ. SALUD,2023-05-15 21:22:32.203
"2023242178",FALTA COTIZ. SALUD,2023-05-15 21:22:16.067
"2023242178",NO IMAGENES CON API,2023-05-15 21:22:16.067
"2023238988",FALTA COTIZ. SALUD,2023-05-15 21:22:04.160
"2023238988",FALTA COTIZ. SALUD,2023-05-15 21:22:04.160
"2023238875",FALTA COTIZ. SALUD,2023-05-15 21:21:40.265
"2023238875",FALTA COTIZ. SALUD,2023-05-15 21:21:40.265
"2023237900",FALTA COTIZ. SALUD,2023-05-15 21:21:23.272
"2023237885",FALTA COTIZ. SALUD,2023-05-15 21:21:16.770
"2023237869",FALTA COTIZ. SALUD,2023-05-15 21:21:09.140
"2023237769",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 21:21:01.807
"2023237761",FALTA COTIZ. SALUD,2023-05-15 21:21:00.623
"2023237634",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 21:20:50.885
"2023237570",FALTA COTIZ. SALUD,2023-05-15 21:20:41.946
"2023237507",FALTA COTIZ. SALUD,2023-05-15 21:20:36.691
"2023232528",FALTA COTIZ. SALUD,2023-05-15 21:19:36.506
"2023232528",FALTA COTIZ. SALUD,2023-05-15 21:19:36.506
"2023208997",COTIZ < LIQ DE SUELDO,2023-05-15 21:19:13.950
"2023208997",FALTA COTIZ. SALUD,2023-05-15 21:19:13.950
"2023208997",FALTA COTIZ. SALUD,2023-05-15 21:19:13.950
"2023208915",FALTA COTIZ. SALUD,2023-05-15 21:18:44.154
"2023208915",RENTA = TOPE,2023-05-15 21:18:44.154
"2023208915",FALTA COTIZ. SALUD,2023-05-15 21:18:44.154
"2023208558",FALTA COTIZ. SALUD,2023-05-15 21:16:55.817
"2023208558",FALTA COTIZ. SALUD,2023-05-15 21:16:55.817
"2023208495",FALTA COTIZ. SALUD,2023-05-15 21:16:47.573
"2023208495",FALTA COTIZ. SALUD,2023-05-15 21:16:47.573
"2023208495",COTIZ < LIQ DE SUELDO,2023-05-15 21:16:47.573
"2023208489",FALTA COTIZ. SALUD,2023-05-15 21:16:40.525
"2023208489",FALTA COTIZ. SALUD,2023-05-15 21:16:40.525
"2023208482",FALTA COTIZ. SALUD,2023-05-15 21:16:24.881
"2023208482",FALTA COTIZ. SALUD,2023-05-15 21:16:24.881
"2023208272",FALTA COTIZ. SALUD,2023-05-15 21:15:59.588
"2023208272",FALTA COTIZ. SALUD,2023-05-15 21:15:59.588
"2023243665",FALTA COTIZ. SALUD,2023-05-15 20:24:42.332
"2023243579",FALTA COTIZ. SALUD,2023-05-15 20:24:31.628
"2023243269",FALTA COTIZ. SALUD,2023-05-15 20:24:21.066
"2023243156",FALTA COTIZ. SALUD,2023-05-15 20:24:14.594
"2023243156",FALTA COTIZ. SALUD,2023-05-15 20:24:14.594
"2023243034",FALTA COTIZ. SALUD,2023-05-15 20:23:55.488
"2023243034",FALTA COTIZ. SALUD,2023-05-15 20:23:55.488
"2023242657",FALTA COTIZ. SALUD,2023-05-15 20:23:48.567
"2023242657",FALTA COTIZ. SALUD,2023-05-15 20:23:48.567
"2023242415",RENTA = TOPE,2023-05-15 20:23:39.076
"2023242415",FALTA COTIZ. SALUD,2023-05-15 20:23:39.076
"2023242415",FALTA COTIZ. SALUD,2023-05-15 20:23:39.076
"2023242415",COTIZ < LIQ DE SUELDO,2023-05-15 20:23:39.076
"2023242319",FALTA COTIZ. SALUD,2023-05-15 20:23:32.052
"2023238978",FALTA COTIZ. SALUD,2023-05-15 20:23:23.662
"2023238978",FALTA COTIZ. SALUD,2023-05-15 20:23:23.662
"2023238725",FALTA COTIZ. SALUD,2023-05-15 20:22:56.185
"2023238725",FALTA COTIZ. SALUD,2023-05-15 20:22:56.185
"2023238611",FALTA COTIZ. SALUD,2023-05-15 20:22:35.493
"2023238611",FALTA COTIZ. SALUD,2023-05-15 20:22:35.493
"2023237398",FALTA COTIZ. SALUD,2023-05-15 20:22:22.988
"2023237194",FALTA COTIZ. SALUD,2023-05-15 20:22:06.545
"2023235813",FALTA COTIZ. SALUD,2023-05-15 20:21:54.874
"2023235813",FALTA COTIZ. SALUD,2023-05-15 20:21:54.874
"2023234890",FALTA COTIZ. SALUD,2023-05-15 20:21:21.049
"2023234820",FALTA COTIZ. SALUD,2023-05-15 20:21:03.137
"2023234437",FALTA COTIZ. SALUD,2023-05-15 20:20:51.503
"2023234437",COTIZ < LIQ DE SUELDO,2023-05-15 20:20:51.503
"2023234317",COTIZ < LIQ DE SUELDO,2023-05-15 20:20:43.694
"2023234317",FALTA COTIZ. SALUD,2023-05-15 20:20:43.694
"2023234125",FALTA COTIZ. SALUD,2023-05-15 20:20:19.994
"2023234113",FALTA COTIZ. SALUD,2023-05-15 20:20:09.807
"2023233950",FALTA COTIZ. SALUD,2023-05-15 20:19:46.240
"2023233547",FALTA COTIZ. SALUD,2023-05-15 20:19:23.006
"2023233547",RENTA = TOPE,2023-05-15 20:19:23.006
"2023233436",RENTA = TOPE,2023-05-15 20:19:14.905
"2023233436",FALTA COTIZ. SALUD,2023-05-15 20:19:14.905
"2023233413",FALTA COTIZ. SALUD,2023-05-15 20:19:02.143
"2023233179",RENTA = TOPE,2023-05-15 20:18:39.355
"2023233179",FALTA COTIZ. SALUD,2023-05-15 20:18:39.355
"2023233174",NO HAY IMAGENES PARA DESCARGAR,2023-05-15 20:18:32.635
"2023233167",FALTA COTIZ. SALUD,2023-05-15 20:18:31.443
"2023233115",FALTA COTIZ. SALUD,2023-05-15 20:18:25.553
"2023233011",FALTA COTIZ. SALUD,2023-05-15 20:17:57.822
"2023232845",FALTA COTIZ. SALUD,2023-05-15 20:17:50.925
"2023232845",FALTA COTIZ. SALUD,2023-05-15 20:17:50.925
"2023232564",FALTA COTIZ. SALUD,2023-05-15 20:17:44.158
"2023232564",FALTA COTIZ. SALUD,2023-05-15 20:17:44.158
"2023232442",FALTA COTIZ. SALUD,2023-05-15 20:17:37.388
"2023232442",FALTA COTIZ. SALUD,2023-05-15 20:17:37.388
"2023231901",FALTA COTIZ. SALUD,2023-05-15 20:17:31.170
"2023231882",FALTA COTIZ. SALUD,2023-05-15 20:17:24.711
"2023231873",FALTA COTIZ. SALUD,2023-05-15 20:17:13.049
"2023231805",FALTA COTIZ. SALUD,2023-05-15 20:17:06.920
"2023231710",FALTA COTIZ. SALUD,2023-05-15 20:17:00.849
"2023231710",RENTA = TOPE,2023-05-15 20:17:00.849
"2023231682",FALTA COTIZ. SALUD,2023-05-15 20:16:56.378
"2023231682",COTIZ < LIQ DE SUELDO,2023-05-15 20:16:56.378
"2023231375",FALTA COTIZ. SALUD,2023-05-15 20:16:45.396
"2023231364",FALTA COTIZ. SALUD,2023-05-15 20:16:39.123
"2023231346",FALTA COTIZ. SALUD,2023-05-15 20:16:32.061
"2023231337",FALTA COTIZ. SALUD,2023-05-15 20:16:26.561
"2023231220",FALTA COTIZ. SALUD,2023-05-15 20:16:21.309
"2023208934",FALTA COTIZ. SALUD,2023-05-15 20:15:59.530
"2023208934",FALTA COTIZ. SALUD,2023-05-15 20:15:59.530
"2023208934",RENTA = TOPE,2023-05-15 20:15:59.530
"2023238941",FALTA COTIZ. SALUD,2023-05-15 19:33:27.477
"2023238941",FALTA COTIZ. SALUD,2023-05-15 19:33:27.477
